Project;Release;Class;Size(LOC);LOC_Touched;NR;NFix;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;Churn;MAX_Churn;AVG_Churn;ChgSetSize;MAX_ChgSet;AVG_ChgSet;Age;Weighted_Age;Actual_Defective
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/MetaDataException.java;52;96;5;0;1;52;41;17;52;41;10;3902;945;433;4;0.041666666666666664;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/MultiLoaderClassResolver.java;45;88;4;0;1;45;42;22;45;42;11;2740;945;685;1;0.011363636363636364;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/NoTransactionException.java;37;94;5;0;1;43;39;21;37;39;7;3902;945;433;4;0.0425531914893617;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectExistsException.java;36;105;5;0;1;47;43;23;36;43;7;3902;945;433;4;0.0380952380952381;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectId.java;62;134;5;0;1;66;61;33;62;61;12;2790;945;558;1;0.007462686567164179;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectNotFoundException.java;52;110;5;0;1;54;50;27;52;50;10;2823;945;564;4;0.03636363636363636;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAException.java;199;378;5;0;1;199;176;66;199;176;39;2823;945;564;4;0.010582010582010581;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAId.java;119;234;4;0;1;119;113;59;119;113;29;2740;945;685;1;0.004273504273504274;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/OptimisticException.java;58;121;5;0;1;60;56;30;58;56;11;2823;945;564;4;0.03305785123966942;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/Proxies.java;250;499;4;0;1;251;241;125;250;241;62;2740;945;685;1;0.002004008016032064;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/Proxy.java;58;123;4;0;1;59;55;29;58;55;14;2740;945;685;1;0.008130081300813009;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyArrayList.java;192;381;4;0;1;192;186;96;192;186;48;2740;945;685;1;0.0026246719160104987;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCalendar.java;34;67;4;0;1;34;30;17;34;30;8;3819;945;477;1;0.014925373134328358;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollection.java;40;82;4;0;1;41;36;20;40;36;10;2740;945;685;1;0.012195121951219513;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyDate.java;31;61;4;0;1;31;27;15;31;27;7;3819;945;477;1;0.01639344262295082;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyGregorianCalendar.java;181;365;4;0;1;181;172;90;181;172;45;2740;945;685;1;0.0027397260273972603;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyHashMap.java;154;305;4;0;1;154;148;77;154;148;38;2740;945;685;1;0.003278688524590164;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyHashSet.java;146;289;4;0;1;146;140;73;146;140;36;2740;945;685;1;0.0034602076124567475;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyHashtable.java;154;305;4;0;1;154;148;77;154;148;38;2740;945;685;1;0.003278688524590164;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyLinkedList.java;224;445;4;0;1;224;218;112;224;218;56;2740;945;685;1;0.0022471910112359553;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManager.java;119;246;4;0;1;119;116;59;119;116;29;2740;945;685;1;0.0040650406504065045;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java;295;593;6;0;1;298;263;99;295;263;49;3195;945;532;1;0.0016863406408094434;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMap.java;40;80;4;0;1;40;36;20;40;36;10;2740;945;685;1;0.0125;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyProperties.java;162;320;4;0;1;162;155;81;162;155;40;2740;945;685;1;0.003125;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxySQLDate.java;113;224;4;0;1;113;107;56;113;107;28;2740;945;685;1;0.004464285714285714;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyTime.java;113;224;4;0;1;113;107;56;113;107;28;2740;945;685;1;0.004464285714285714;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyTimestamp.java;120;238;4;0;1;120;114;60;120;114;30;2740;945;685;1;0.004201680672268907;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyTreeMap.java;169;335;5;0;1;169;162;56;169;162;33;2748;945;549;1;0.0029850746268656717;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyTreeSet.java;159;315;4;0;1;159;153;79;159;153;39;2740;945;685;1;0.0031746031746031746;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyUtilDate.java;113;224;4;0;1;113;107;56;113;107;28;2740;945;685;1;0.004464285714285714;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyVector.java;246;489;4;0;1;246;240;123;246;240;61;2740;945;685;1;0.002044989775051125;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ReferentialIntegrityException.java;91;189;5;0;1;94;87;47;91;87;18;2823;945;564;4;0.021164021164021163;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/RuntimeExceptionTranslator.java;33;64;4;0;1;33;29;16;33;29;8;3819;945;477;1;0.015625;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/Serialization.java;163;328;5;0;1;165;154;82;163;154;32;3187;945;637;1;0.003048780487804878;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/ShortId.java;64;126;4;0;1;64;61;32;64;61;16;2740;945;685;1;0.007936507936507936;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreException.java;50;106;5;0;1;51;47;25;50;47;10;3902;945;433;4;0.03773584905660377;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreFacadeTypeRegistry.java;76;89;3;0;1;76;49;25;76;49;25;1095;945;273;0;0.0;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/StringId.java;56;110;4;0;1;56;53;28;56;53;14;2740;945;685;1;0.00909090909090909;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/UnsupportedException.java;51;100;5;0;1;51;45;17;51;45;10;3902;945;433;4;0.04;NO
OPENJPA;1;openjpa-kernel/src/main/java/org/apache/openjpa/util/UserException.java;60;107;5;0;1;60;46;20;60;46;12;3902;945;433;4;0.037383177570093455;NO
OPENJPA;1;openjpa-kernel-4/src/main/java/org/apache/openjpa/util/ProxyGregorianCalendar4.java;60;60;1;0;1;60;60;60;60;60;60;0;0;0;0;0.0;NO
OPENJPA;1;openjpa-kernel-5/src/main/java/org/apache/openjpa/enhance/PCClassFileTransformer.java;193;536;8;0;2;237;219;118;193;219;24;3282;945;410;2;0.0037313432835820895;NO
OPENJPA;1;openjpa-kernel-5/src/main/java/org/apache/openjpa/enhance/PCEnhancerAgent.java;68;152;7;0;2;70;65;35;68;65;9;2835;945;405;2;0.013157894736842105;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/ant/AbstractTask.java;194;333;13;0;2;218;198;36;194;198;14;3844;945;320;8;0.024024024024024024;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/BooleanValue.java;67;96;5;0;1;74;70;24;67;70;13;3209;945;534;3;0.03125;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configurable.java;42;66;5;0;1;46;42;15;42;42;8;3209;945;534;3;0.045454545454545456;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configuration.java;213;346;10;0;2;233;205;38;213;205;21;3792;945;344;3;0.008670520231213872;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationImpl.java;989;1627;16;0;2;1138;950;126;989;950;61;3420;945;228;6;0.0036877688998156115;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationProvider.java;81;123;6;0;2;86;71;21;81;71;13;3226;945;460;6;0.04878048780487805;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configurations.java;670;1202;14;0;2;803;677;133;670;677;47;3781;945;290;6;0.004991680532445923;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/DoubleValue.java;69;102;5;0;1;77;73;25;69;73;13;3209;945;534;3;0.029411764705882353;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/FileValue.java;68;99;5;0;1;74;69;24;68;69;13;3209;945;534;3;0.030303030303030304;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/GenericConfigurable.java;38;74;6;0;1;43;39;14;38;39;6;3214;945;459;3;0.04054054054054054;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/IntValue.java;69;105;5;0;1;78;75;39;69;75;13;3209;945;534;3;0.02857142857142857;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/MapConfigurationProvider.java;104;170;7;0;2;118;105;23;104;105;14;3239;945;404;6;0.03529411764705882;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ObjectValue.java;116;160;6;0;1;121;117;40;116;117;19;3292;945;470;5;0.03125;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/PluginListValue.java;206;355;6;0;1;249;242;83;206;242;34;3259;945;465;3;0.008450704225352112;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/PluginValue.java;145;217;6;0;1;163;159;54;145;159;24;3292;945;470;5;0.02304147465437788;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/StringListValue.java;70;96;5;0;1;75;71;25;70;71;14;3209;945;534;3;0.03125;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/StringValue.java;66;91;5;0;1;71;67;23;66;67;13;3209;945;534;3;0.03296703296703297;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Value.java;370;535;7;0;2;399;373;79;370;373;52;3282;945;468;3;0.005607476635514018;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ValueListener.java;29;50;5;0;1;34;30;11;29;30;5;3329;945;475;3;0.06;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/AbstractJDBCListener.java;89;111;5;0;1;93;89;31;89;89;17;3209;945;534;3;0.02702702702702703;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ConfiguringConnectionDecorator.java;167;274;5;0;1;197;190;65;167;190;33;3209;945;534;3;0.010948905109489052;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ConnectionDecorator.java;33;54;5;0;1;37;32;12;33;32;6;3329;945;475;3;0.05555555555555555;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DataSourceLogs.java;151;219;6;0;1;161;153;40;151;153;25;3292;945;470;5;0.0228310502283105;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DecoratingDataSource.java;100;156;7;0;1;114;105;28;100;105;14;3707;945;463;3;0.019230769230769232;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingCallableStatement.java;791;912;7;0;1;819;794;204;791;794;113;3707;945;463;3;0.003289473684210526;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingConnection.java;586;1095;8;0;1;731;711;146;586;711;73;3790;945;421;5;0.0045662100456621;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData.java;770;894;5;0;1;793;784;264;770;784;154;3209;945;534;3;0.003355704697986577;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDataSource.java;117;186;6;0;1;136;130;45;117;130;19;3699;945;528;3;0.016129032258064516;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingPreparedStatement.java;453;572;7;0;1;483;461;120;453;461;64;3707;945;463;3;0.005244755244755245;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingResultSet.java;668;756;5;0;1;691;674;230;668;674;133;3209;945;534;3;0.003968253968253968;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingStatement.java;269;347;6;0;1;289;280;96;269;280;44;3214;945;459;4;0.011527377521613832;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEvent.java;159;210;5;0;1;162;157;54;159;157;31;3209;945;534;3;0.014285714285714285;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEventConnectionDecorator.java;292;533;6;0;1;346;336;115;292;336;48;3656;945;522;3;0.005628517823639775;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCListener.java;87;119;5;0;1;90;86;30;87;86;17;3209;945;534;3;0.025210084033613446;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java;1274;1974;9;0;1;1448;1412;362;1274;1412;141;4204;945;420;3;0.001519756838905775;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ReportingSQLException.java;90;121;5;0;1;90;84;30;90;84;18;3209;945;534;3;0.024793388429752067;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/SQLFormatter.java;267;414;5;0;1;287;283;143;267;283;53;3209;945;534;3;0.007246376811594203;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/AbstractLog.java;137;230;7;0;1;164;159;54;137;159;19;3782;945;472;5;0.021739130434782608;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/CommonsLogFactory.java;112;159;6;0;1;128;125;64;112;125;18;3292;945;470;5;0.031446540880503145;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/Log.java;127;227;6;0;1;150;146;50;127;146;21;3292;945;470;5;0.022026431718061675;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/Log4JLogFactory.java;108;156;6;0;1;125;119;41;108;119;18;3292;945;470;5;0.03205128205128205;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactory.java;29;48;5;0;1;33;29;11;29;29;5;3329;945;475;3;0.0625;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryAdapter.java;48;78;5;0;1;55;50;18;48;50;9;3209;945;534;3;0.038461538461538464;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryImpl.java;318;492;7;0;1;351;335;87;318;335;45;3297;945;412;5;0.01016260162601626;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogOutputStream.java;87;174;7;0;1;107;102;35;87;102;12;3782;945;472;5;0.028735632183908046;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/MultiLogFactory.java;190;315;7;0;2;227;217;75;190;217;27;3365;945;420;5;0.015873015873015872;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/NoneLogFactory.java;92;131;6;0;1;105;100;35;92;100;15;3292;945;470;5;0.03816793893129771;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/CFMetaDataParser.java;325;498;6;0;1;365;360;121;325;360;54;3292;945;470;5;0.010040160642570281;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/CFMetaDataSerializer.java;100;174;6;0;1;117;110;39;100;110;16;3259;945;465;3;0.017241379310344827;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassAnnotationMetaDataFilter.java;182;350;6;0;2;222;211;55;182;211;30;3209;945;534;6;0.017142857142857144;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassArgParser.java;614;1192;8;0;1;785;754;196;614;754;76;4229;945;469;5;0.0041946308724832215;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassMetaDataIterator.java;174;298;6;0;1;209;198;69;174;198;29;3259;945;465;3;0.010067114093959731;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClasspathMetaDataIterator.java;76;131;5;0;1;89;83;29;76;83;15;3209;945;534;3;0.022900763358778626;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/FileMetaDataIterator.java;159;243;8;0;2;177;152;35;159;152;19;3292;945;470;6;0.024691358024691357;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataFilter.java;49;74;5;0;1;52;47;17;49;47;9;3329;945;475;3;0.04054054054054054;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIterator.java;57;91;5;0;1;62;57;20;57;57;11;3209;945;534;3;0.03296703296703297;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIteratorChain.java;105;182;5;0;1;129;121;43;105;121;21;3209;945;534;3;0.016483516483516484;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataParser.java;84;134;6;0;1;90;84;30;84;84;14;3699;945;528;3;0.022388059701492536;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataSerializer.java;71;154;7;0;1;78;76;39;71;76;10;3749;945;468;3;0.01948051948051948;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ResourceMetaDataIterator.java;96;161;5;0;1;112;102;37;96;102;19;3209;945;534;3;0.018633540372670808;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SourceTracker.java;53;81;5;0;1;58;54;19;53;54;10;3209;945;534;3;0.037037037037037035;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SourceTrackers.java;55;99;7;0;1;62;58;20;55;58;7;3782;945;472;5;0.050505050505050504;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SuffixMetaDataFilter.java;39;61;5;0;1;43;39;14;39;39;7;3329;945;475;3;0.04918032786885246;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/URLMetaDataIterator.java;74;126;5;0;1;88;81;29;74;81;14;3209;945;534;3;0.023809523809523808;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java;674;1068;10;0;2;777;741;194;674;741;67;3792;945;379;8;0.00749063670411985;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataSerializer.java;347;519;5;0;1;386;366;128;347;366;69;3209;945;534;3;0.005780346820809248;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipFileMetaDataIterator.java;135;221;5;0;1;161;149;53;135;149;27;3209;945;534;3;0.013574660633484163;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipStreamMetaDataIterator.java;151;235;5;0;1;176;163;58;151;163;30;3209;945;534;3;0.01276595744680851;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractListIterator.java;47;73;6;0;1;50;42;12;47;42;7;3412;945;426;5;0.0684931506849315;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractNonSequentialResultList.java;184;319;5;0;1;235;223;78;184;223;36;3209;945;534;3;0.009404388714733543;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractResultList.java;93;130;6;0;1;97;85;24;93;85;15;3292;945;470;5;0.038461538461538464;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractSequentialResultList.java;113;188;5;0;1;139;130;46;113;130;22;3209;945;534;3;0.015957446808510637;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/EagerResultList.java;46;79;6;0;1;53;46;17;46;46;7;3776;945;472;3;0.0379746835443038;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/LazyForwardResultList.java;194;289;5;0;1;227;215;75;194;215;38;3209;945;534;3;0.010380622837370242;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultList.java;120;159;5;0;1;132;125;44;120;125;24;3209;945;534;3;0.018867924528301886;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultObjectProvider.java;87;130;5;0;1;99;91;33;87;91;17;3209;945;534;3;0.023076923076923078;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/MergedResultObjectProvider.java;227;379;6;0;1;268;263;89;227;263;37;3699;945;528;3;0.0079155672823219;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RandomAccessResultList.java;233;347;5;0;1;266;253;88;233;253;46;3209;945;534;3;0.008645533141210375;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RangeResultObjectProvider.java;130;221;7;0;1;150;145;50;130;145;18;3782;945;472;5;0.02262443438914027;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultList.java;54;110;5;0;1;63;62;31;54;62;10;3209;945;534;3;0.02727272727272727;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultListIterator.java;75;108;6;0;1;80;74;26;75;74;12;3292;945;470;5;0.046296296296296294;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProvider.java;92;148;5;0;1;99;95;33;92;95;18;3209;945;534;3;0.02027027027027027;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProviderIterator.java;108;163;5;0;1;125;116;41;108;116;21;3209;945;534;3;0.018404907975460124;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SimpleResultList.java;111;173;5;0;1;131;122;43;111;122;22;3209;945;534;3;0.017341040462427744;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SoftRandomAccessResultList.java;38;62;5;0;1;42;37;14;38;37;7;3329;945;475;3;0.04838709677419355;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/WindowResultList.java;172;259;5;0;1;200;191;66;172;191;34;3209;945;534;3;0.011583011583011582;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/AbstractEventManager.java;144;234;5;0;1;168;160;56;144;160;28;3209;945;534;3;0.01282051282051282;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Base16Encoder.java;62;112;5;0;1;75;71;25;62;71;12;3209;945;534;3;0.026785714285714284;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/BytecodeWriter.java;30;53;5;0;1;35;30;11;30;30;6;3329;945;475;3;0.05660377358490566;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Closeable.java;27;46;5;0;1;31;27;10;27;27;5;3329;945;475;3;0.06521739130434782;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/CodeFormat.java;581;883;5;0;1;648;644;216;581;644;116;3209;945;534;3;0.0033975084937712344;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractCollection.java;47;70;5;0;1;53;48;17;47;48;9;3209;945;534;3;0.04285714285714286;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractConcurrentEventManager.java;121;174;6;0;2;131;106;32;121;106;20;3282;945;468;3;0.017241379310344827;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractQueue.java;170;313;6;0;1;195;193;65;170;193;28;3699;945;528;3;0.009584664536741214;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractSet.java;47;70;5;0;1;53;48;17;47;48;9;3209;945;534;3;0.04285714285714286;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Arrays.java;845;1562;5;0;1;1071;1051;357;845;1051;169;3209;945;534;3;0.0019206145966709346;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashMap.java;938;1508;8;0;1;1064;1050;266;938;1050;117;3769;945;418;3;0.001989389920424403;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashSet.java;107;145;5;0;1;115;109;38;107;109;21;3209;945;534;3;0.020689655172413793;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentLinkedQueue.java;500;859;6;0;1;574;558;191;500;558;83;3699;945;528;3;0.0034924330616996507;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentMap.java;41;67;5;0;1;45;40;15;41;40;8;3329;945;475;3;0.04477611940298507;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashMap.java;1057;1635;6;0;1;1172;1161;390;1057;1161;176;3699;945;528;3;0.001834862385321101;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashSet.java;129;180;5;0;1;138;132;46;129;132;25;3209;945;534;3;0.016666666666666666;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Condition.java;382;742;6;0;1;445;445;445;382;445;63;3699;945;528;3;0.004043126684636119;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CondVar.java;200;354;6;0;1;248;238;82;200;238;33;3656;945;522;3;0.00847457627118644;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArrayList.java;948;1962;6;0;1;1299;1248;433;948;1248;158;3259;945;465;3;0.0015290519877675841;NO
OPENJPA;1;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArraySet.java;357;607;6;0;1;396;390;132;357;390;59;3699;945;528;3;0.004942339373970346;NO
