Project;Release;Commit;NS;ND;NF;Entropy;LA;LD;LT;FIX;NDEV;AGE;NUC;EXP;REXP;SEXP;Actual_Defective
OPENJPA;1;f37d9f8d615cae73b620186f930a49dd0e402be2;1;1;1;0.0;0;0;130;NO;7;0;392;36;35.0;36;NO
OPENJPA;1;96e534a165efa3d67c094919deafd96c17ceacf0;1;3;3;1.5;2;0;3524;NO;7;0;392;56;55.0;56;NO
OPENJPA;1;45c89bd4556cdf21f7fc96327298a06825c51377;1;1;1;0.0;0;1;131;NO;7;0;385;35;34.0;35;NO
OPENJPA;1;8adfc84d9cfeb01a217d726a20b55df41a487448;1;1;1;0.0;6;0;125;NO;7;17;385;34;33.0;34;NO
OPENJPA;1;dcb47f0fe406c5d926c2d0e654b6690a15111cf1;2;4;4;2.0;1;0;3524;NO;7;16;385;55;54.0;55;NO
OPENJPA;1;fe71475a594d1023cbbc8a52316413a9f1d823c0;2;2;3;1.0735765629077578;0;41;1688;NO;7;6;378;47;46.0;47;YES
OPENJPA;1;746ebdfdc93bdc6a389a3e4fd869d8ac8a5ff7cd;1;1;1;0.0;0;7;1129;NO;7;0;378;46;45.0;46;YES
OPENJPA;1;d0f15b881a4bbccb062c8da0c83873a2d27496b2;1;1;1;0.0;10;0;1119;NO;7;1;371;12;11.0;12;NO
OPENJPA;1;6e262960ae1b0d3a853a25dc514ab208afe139bc;1;1;1;0.0;16;0;1103;NO;7;22;371;11;10.0;11;NO
OPENJPA;1;3aaa66ee7fe41ab26559c4593cb75a832e09229e;1;1;2;0.0;7;0;1617;NO;7;22;371;45;44.0;45;NO
OPENJPA;1;9af2df4d096a08955ed878f15654d0ca4c192cb2;1;1;1;0.0;23;0;117;NO;7;31;371;27;26.0;27;NO
OPENJPA;1;1aec5d3dde6d8e96e9bf537b74e87a149df29c20;1;1;2;0.0;195;0;1615;NO;7;1;371;9;8.0;9;YES
OPENJPA;1;6f0a7f67da77101bd7bf2d82ee518e40485b279f;2;3;6;0.35335933502142136;289;0;721;NO;6;11;318;25;24.0;25;YES
OPENJPA;1;d5bb522c34f07740b5a89ecae4c51ede74fbe51b;2;5;6;2.113283334294875;46;1;1655;NO;6;19;318;44;43.0;44;NO
OPENJPA;1;9de53954861ed7f57e92be0c1054befec56d0af2;2;5;26;2.3408553639005825;174;25;2185;NO;6;14;318;43;42.0;43;YES
OPENJPA;1;978bc40091963f9a89f08b64a4163687a0d9fec7;1;1;1;0.0;4;0;1611;NO;6;27;318;42;41.0;42;NO
OPENJPA;1;037a45d7e4a7b57146b33c70598b9376374f21de;2;3;90;5.76730888144864;228;153;838;NO;6;22;318;41;40.0;41;YES
OPENJPA;1;eb2b5e65516d55cb7fd75c92f7a70c0216f28104;1;1;1;0.0;0;0;2835;NO;6;0;318;40;39.0;40;NO
OPENJPA;1;69b83ac3ffdc0421d5a8c68a7d825bc87169a91b;1;3;17;2.817034327601267;62;2;2799;NO;6;14;318;39;38.0;39;YES
OPENJPA;1;2ccc2426791f4846704098e8564753faad665442;2;6;25;3.488355666234181;101;68;3727;NO;6;22;318;38;37.0;38;YES
OPENJPA;1;c8af68ac7db71fb2fd8a3829da4df64050ba6208;1;1;1;0.0;0;3;294;NO;6;6;318;53;52.0;53;NO
OPENJPA;1;daf1f35793c8fb17850579d24fd6d18a3c1e1249;1;1;1;0.0;1;0;158;NO;6;0;312;37;36.0;37;NO
OPENJPA;1;0821efea407c5dfca8c4b359deb5038c06dd4404;1;1;1;0.0;11;0;147;NO;6;7;312;36;35.0;36;NO
OPENJPA;1;26ae2fa31c9efe109e0fa7ab73326a1650582b4d;1;1;1;0.0;0;0;670;NO;6;2;312;35;34.0;35;NO
OPENJPA;1;132602e3d20efd612f21835bd48c2f9aebaa300f;1;1;1;0.0;1;0;193;NO;6;1;312;34;33.0;34;NO
OPENJPA;1;174bbd211f7b592a702a549f42f2385a7282ce1e;1;1;1;0.0;0;1;194;NO;6;0;312;33;32.0;33;NO
OPENJPA;1;aba057d644f135f324b1f5878ded921536b9127b;5;9;17;2.9885210618838576;159;11;1439;NO;6;11;312;32;31.0;32;YES
OPENJPA;1;07a13ab9086bca3880846953da5d29b6246ac076;1;2;2;0.0;9;0;3515;NO;6;7;312;4;3.0;4;NO
OPENJPA;1;3e758faf25866656ffe70054c9ebaf88d00483ef;1;1;1;0.0;0;0;974;NO;6;1;312;31;30.0;31;NO
OPENJPA;1;fd74642a178aa6fbbece1db6ea89aa161eba78d5;1;1;1;0.0;4;0;178;NO;6;21;312;30;29.0;30;NO
OPENJPA;1;5bef32e5164bca30a252b9863e6fcc8f4051b00a;2;2;2;0.32984607020714635;13;0;632;NO;6;6;312;29;28.0;29;YES
OPENJPA;1;a120874a44f75cb61362a741f1e204a89fd20ab6;1;1;4;0.0;52;0;429;NO;6;20;312;3;2.0;3;YES
OPENJPA;1;6234f8d3da7d38864cf7c8460a23113a51313f01;4;27;83;4.612212893350131;198;137;4793;NO;6;17;312;52;51.0;52;YES
OPENJPA;1;1e6d57eb5504f67179eb90224c8d243b5d324078;1;1;1;0.0;38;0;1141;NO;6;11;306;28;27.0;28;YES
OPENJPA;1;b499aded0d302ea393559215aafc6ceea242452d;1;1;1;0.0;1;0;894;NO;6;4;306;27;26.0;27;NO
OPENJPA;1;d293c449b1d8a6288a93b700029a2811a2e9e416;1;1;1;0.0;0;0;3514;NO;6;1;306;26;25.0;26;NO
OPENJPA;1;f7f225f96dbde0c6ec46a67cf0f8c0a512eb221b;2;5;8;2.067130688335406;2;5;4793;NO;6;2;306;25;24.0;25;YES
OPENJPA;1;8e668339157786e48087de6f33432b8337d86716;1;1;1;0.0;1;0;3514;NO;6;0;306;7;6.0;7;NO
OPENJPA;1;8c2c40dfe133a1493d5b0d5b8e26ce16eaf5b0d0;1;1;1;0.0;25;0;3489;NO;6;10;306;6;5.0;6;NO
OPENJPA;1;f70f99e638dad59987486faa23597cfd077c7a10;1;1;1;0.0;0;4;3730;NO;6;1;306;24;23.0;24;NO
OPENJPA;1;1a2d048f3df28611a51888d74599285664d3ed30;1;1;3;0.0;41;0;1612;NO;6;5;306;5;4.0;5;NO
OPENJPA;1;ca83f07b459322422b7916f04307b81a553ca193;1;1;1;0.0;0;0;664;NO;6;16;306;23;22.0;23;NO
OPENJPA;1;77e7d9737910e0c4ca99a23d95e0b1dada447e9e;2;2;2;0.0;3;0;1611;NO;6;6;306;22;21.0;22;YES
OPENJPA;1;d1df9344fe663afd0b67f4f81e0b302393647e42;2;2;3;1.224394445405986;0;0;1405;NO;6;5;306;21;20.0;21;NO
OPENJPA;1;bc10dd2efd0ab6bd196eecc51d0b31275709ec3d;1;1;1;0.0;0;4;191;NO;6;9;306;20;19.0;20;NO
OPENJPA;1;0167f87b325cca36dcde23eb43ee5fea5155953b;1;1;1;0.0;60;0;0;NO;6;0;306;19;18.0;19;NO
OPENJPA;1;eb333839db0a818146534fa48745197f5008df6d;2;2;3;1.299750172531223;29;0;3726;NO;6;2;306;18;17.0;18;YES
OPENJPA;1;a6b57c2e9cdfd3524d507ef220e85a1781acc4f2;1;1;1;0.0;2;0;1411;NO;6;0;306;17;16.0;17;YES
OPENJPA;1;f2a266c4c2dde0124814c16776f020c120a8ccf2;1;3;3;1.2627409847339333;6;10;2998;NO;6;0;306;16;15.0;16;YES
OPENJPA;1;b3f8f9de489afbc4bfa18bacaf8e3101944c0510;1;2;2;0.0;45;0;2970;NO;6;1;306;4;3.0;4;YES
OPENJPA;1;df439896898c5fa9510c50863c917a5f54e4313f;1;1;1;0.0;5;0;864;NO;6;0;306;15;14.0;15;NO
OPENJPA;1;3f82b8aec0fc19d320402e5705d09308fc6e1a57;1;1;1;0.0;4;0;860;NO;6;14;306;14;13.0;14;NO
OPENJPA;1;b2e1912dc7dd87c741ee2855a740e964454f74f1;4;5;9;2.6946276868547967;58;1;983;NO;6;9;306;13;12.0;13;YES
OPENJPA;1;20d59900983f720ec9636da82e802a318dc44812;1;1;1;0.0;0;1;1412;NO;6;5;306;12;11.0;12;NO
OPENJPA;1;a98213071a3b218813ea11c6a69d276945ef13e3;2;3;3;1.584962500721156;3;4;2188;NO;6;6;306;11;10.0;11;YES
OPENJPA;1;021c4b85d5dc7e09d9339482fe0ddeacb40af7cd;1;1;1;0.0;1;0;321;NO;6;4;306;3;2.0;3;NO
OPENJPA;1;e889cd2aefeed17de3b84a58c586e3a44e5feacf;2;5;5;1.584962500721156;6;17;2983;NO;6;5;306;51;50.0;51;NO
OPENJPA;1;eb96e89f4d55d240fdfcb3ea236492f84312a8af;1;1;1;0.0;16;0;378;NO;6;13;300;50;49.0;50;NO
OPENJPA;1;803e15990dbd28a5ee35523d82c24d2b5aaf3dff;1;1;1;0.0;7;0;180;NO;6;13;294;24;23.0;24;NO
OPENJPA;1;72398bcea0e300802ed74db167649a28c1c2d88c;1;1;1;0.0;1;0;972;NO;6;4;294;49;48.0;49;NO
OPENJPA;1;a95e7007cf7cf208b8dbade6b633cfb1d2d164fc;1;1;1;0.0;0;1;1019;NO;6;12;288;10;9.0;10;NO
OPENJPA;1;2fd7381e5342d83861504517d3ab27d2b5569a79;2;3;3;0.0;28;1;569;NO;6;10;288;9;8.0;9;NO
OPENJPA;1;696cbee04b6d5d27e1473f3feac5ba227e37987c;1;1;1;0.0;2;0;2981;NO;6;3;288;8;7.0;8;YES
OPENJPA;1;f279a6790b13829dda3c0c741bd6f97a93159dc4;1;2;3;0.0;42;0;1420;NO;6;3;288;7;6.0;7;NO
OPENJPA;1;979d2340e93eaaa9f273a100dbe78e42ea9ed400;4;14;138;6.143692360344758;538;683;4801;NO;6;7;288;6;5.0;6;YES
OPENJPA;1;3b6518f17455c07a475412311a950bded5701fbc;1;1;1;0.0;2;0;1438;NO;6;3;288;2;1.0;2;NO
OPENJPA;1;604703c6d1e9c9920eaa09932d027007acd37617;1;2;3;0.41381685030363374;88;9;321;NO;6;10;288;5;4.0;5;YES
OPENJPA;1;c105fe6094531558832760a4eafc1218aff30714;2;3;3;0.0;1;52;186;NO;6;9;288;3;2.0;3;NO
OPENJPA;1;7268ed8f805241fd4e21343020d301f827c381af;1;1;1;0.0;2;0;369;NO;6;9;288;2;1.0;2;NO
OPENJPA;1;1236605135400dd42e4942d25cff310ac304dac0;5;7;11;0.0;0;12;2965;NO;6;2;288;48;47.0;48;NO
OPENJPA;1;650ca6f27f3fa50965004a5c656420e1b188f897;1;1;1;0.0;0;3;94;NO;6;2;282;47;46.0;47;NO
OPENJPA;1;64db31069570bd99547f26c77d8f8174c8d7d0a1;2;2;3;0.0;9;0;1415;NO;6;4;276;46;45.0;46;NO
OPENJPA;1;f75ef7b7f93714ee6e4ae6f9dc8d2dc7cffa9af2;1;1;1;0.0;0;0;161;NO;6;7;270;21;20.0;21;YES
OPENJPA;1;0bf2166ede8a848174331605897bb2fed84a4f98;1;1;1;0.0;2;0;66;NO;6;1;270;45;44.0;45;NO
OPENJPA;1;5556a4085c4386547d32e7904c421d79d03bb629;1;1;1;0.0;0;0;625;NO;6;6;264;44;43.0;44;NO
OPENJPA;1;bbb2d060b004901c62301d5e9cbd28bbb68f9302;1;1;2;0.5665095065529053;0;20;1415;NO;6;3;258;43;42.0;43;NO
OPENJPA;1;e9aa22eddc521128fa8dd0a97215eb0dfee5388c;1;1;2;1.0;0;0;1415;NO;6;0;252;6;5.0;6;NO
OPENJPA;1;3b1cb17cbae7af2b985e3e7c11833282d1db58a2;7;21;73;4.48872047394727;263;154;4795;NO;6;4;252;1;0.0;1;YES
OPENJPA;1;884ff1b86393b49d0d88fc95a7b80511dd9cb7c3;2;7;24;2.531950183664495;107;56;4799;NO;5;5;210;1;0.0;1;YES
OPENJPA;1;42136d9d12d3e718f84d2d84c2bc9019efb1c264;1;1;1;0.0;0;2;900;NO;4;3;168;2;1.0;2;NO
OPENJPA;1;a9bb3a637797351178d7a33745e834519005ee61;1;1;1;0.0;11;0;1080;NO;4;5;168;1;0.0;1;YES
OPENJPA;1;7ded1815868d29a41f78c767e6234bbcf08a8532;1;1;1;0.0;0;1;1422;NO;3;4;126;4;3.0;4;NO
OPENJPA;1;aafabcf1694d1627c0b48db51b26f409e4c1700a;1;1;1;0.0;21;0;96;NO;3;4;126;3;2.0;3;NO
OPENJPA;1;775c33d4fc177c010f40400bd3e2085d787cfac8;1;1;1;0.0;0;0;604;NO;3;4;126;2;1.0;2;NO
OPENJPA;1;7f6a84d433fc5a0a52cdeae06e5b7a955e59076c;1;1;1;0.0;0;27;915;NO;3;2;126;1;0.0;1;YES
OPENJPA;1;ca8633ab49759e186ca79a4d9c66c394c16693f5;3;3;3;1.584962500721156;2;0;933;NO;2;1;84;42;41.0;42;NO
OPENJPA;1;b028e31507fc194b4e57bbb3ce4a5fd78fa2f98e;1;1;1;0.0;0;2;75;NO;2;2;82;41;40.0;41;NO
OPENJPA;1;958386b2b2d4e5a68da35c9ca6401817adb92286;1;1;1;0.0;0;1;731;NO;2;2;80;40;39.0;40;NO
OPENJPA;1;7bd0d044e3b65fc046fce6fccad65a8d85d5ced4;1;1;2;0.9182958340544896;6;0;454;NO;2;1;78;39;38.0;39;NO
OPENJPA;1;fc9321f35e252d60186482393d63e967587af2d2;2;2;3;1.1567796494470395;0;28;4801;NO;2;1;76;38;37.0;38;YES
OPENJPA;1;09e89d9cbb2523696e19ac6c1bca52d6b3b6ebe1;1;1;1;0.0;0;0;454;NO;2;1;74;37;36.0;37;NO
OPENJPA;1;a1f4fd3eb0c3e7e80f73c1a06bc0cb7c29249503;3;3;7;2.0563183747208775;0;45;1635;NO;2;1;72;36;35.0;36;YES
OPENJPA;1;b108a39e7ec1719df17034f9f0083477be816951;8;38;945;0.0;0;0;4801;NO;2;3;70;35;34.0;35;YES
OPENJPA;1;aad47c26bdcb9edfef7f2022d1605d0f7b698a90;2;8;22;1.584962500721156;0;56;2795;NO;2;0;68;34;33.0;34;NO
OPENJPA;1;7d1c8fccafcd31919a79edf46969c5662e2704b5;8;30;447;5.027052165086984;78822;1036;4974;NO;2;1;66;33;32.0;33;YES
OPENJPA;1;f9eb746445e84c4d2fab223175ed54cdac45cede;1;1;1;0.0;24;0;0;NO;2;0;64;32;31.0;32;YES
OPENJPA;1;89f6359ebc163a62f246fc2c9057b6b7071d7ece;2;3;4;0.0;14;42;1415;NO;2;3;62;31;30.0;31;NO
OPENJPA;1;19b401bcc7a1059ac04de3a9abce2d3a99121cf1;2;3;4;1.061278124459133;15;1;949;NO;2;1;60;30;29.0;30;NO
OPENJPA;1;99eb918da3e5dbf1253a57e2b0a2b41f666457a4;1;3;4;1.0;91;0;1555;NO;2;2;58;29;28.0;29;YES
OPENJPA;1;6936fc0d59ddfdbd903580572acd198cd53b86e5;1;1;1;0.0;0;3;568;NO;2;2;56;28;27.0;28;YES
OPENJPA;1;2d8ee34a01f6e0b08b2be44f15e434d16523ea9d;3;6;13;2.2763304487117604;104;12;1426;NO;2;1;52;26;25.0;26;YES
OPENJPA;1;32baa428fe8f575255f2e18987689d05d04f58b3;2;4;5;2.23577593064482;19;0;609;NO;2;1;50;25;24.0;25;YES
OPENJPA;1;6577d2f166a07688870db4014961ec1f8b5b4ead;2;3;3;0.6567431466322969;0;24;305;NO;2;0;48;24;23.0;24;NO
OPENJPA;1;1baedb7e8a81e33e731ade1bd35a13ae01683224;1;1;1;0.0;2;0;3499;NO;2;0;46;23;22.0;23;NO
OPENJPA;1;e27f636729b8e1fe67f8f6fdb741c962f04fe9cb;2;10;20;3.9353986674667634;1;6;3499;NO;2;1;44;22;21.0;22;NO
OPENJPA;1;7cf69d8bccc218d9013f81574916e9ae06afbd68;5;23;584;8.291070999472801;404;327;4979;NO;2;1;42;21;20.0;21;YES
OPENJPA;1;4ddf63ea3f0ed80c6efa8877201d909900965244;4;20;50;4.2386706203351965;5;170;4980;NO;2;1;40;20;19.0;20;NO
OPENJPA;1;4bc5b3bd0f9b0df5259b93666555f1a45b6f0f57;1;3;3;1.5219280948873621;0;6;3026;NO;2;1;38;19;18.0;19;YES
OPENJPA;1;26ee3648c3985b0e9b69201c3725a37518759aee;3;5;11;1.9488593407620451;0;71;3542;NO;2;0;36;18;17.0;18;NO
OPENJPA;1;3feb467900547ecac8be5acadcdb02f79433db33;1;7;107;0.0;0;22832;2635;NO;2;0;34;17;16.0;17;NO
OPENJPA;1;7a6d34e95f66e916e44b844b1ce6551ba8169539;6;27;490;7.582739423463279;6334;2;4565;NO;2;1;32;16;15.0;16;YES
OPENJPA;1;b9636bb8786de3ffbc3c897f4fe5f38e979c9df7;3;3;8;1.584962500721156;72;0;1310;NO;2;0;30;15;14.0;15;NO
OPENJPA;1;1fede626e2cad16f7bb4d77dd9fc3270a8b6b331;6;38;721;6.733379876594961;93769;20;2617;NO;2;4;28;14;13.0;14;YES
OPENJPA;1;00652be8fdb0007e6b0b624a370b9837c2854019;1;1;1;0.0;3;0;344;NO;2;10;26;13;12.0;13;NO
OPENJPA;1;f025bd4015c8b5969bdcf8f71a16674c42060105;1;1;1;0.0;0;0;222;NO;2;1;24;12;11.0;12;NO
OPENJPA;1;bf8ffa5ced5bda9a67d87fc43bd4336509112e74;2;24;282;7.134347225010649;3027;7251;2847;NO;2;1;22;11;10.0;11;YES
OPENJPA;1;67410de676d5a77588829e97edbe1e251839f99d;1;1;1;0.0;0;162;162;NO;2;0;20;10;9.0;10;NO
OPENJPA;1;46e7dbf647b3ae5653e242218f7723f0b0dd5e89;148;19;412;0.0;61319;34705;1412;NO;2;0;18;9;8.0;9;YES
OPENJPA;1;b9183699ba5e4eb2335772077f2b0d8918767fb8;265;0;265;0.0;34705;28311;1773;NO;2;20;16;8;7.0;8;YES
OPENJPA;1;9d8d5d02e365b7b76477422d3740b692592db8c7;1;0;1;0.0;0;1;30;NO;2;0;14;7;6.0;7;NO
OPENJPA;1;e6584f2f7490ee77caad0c349866c5c395ec086a;1;0;1;0.0;0;965;965;NO;2;0;12;6;5.0;6;NO
OPENJPA;1;b38bdc89ccb582ef006d84d726aebf63b35ccafe;16;0;16;0.0;0;26;1775;NO;2;0;8;4;3.0;4;NO
OPENJPA;1;c64c2ca062ea353fdce8197f45a6fcc7e1d98a38;120;0;120;0.0;29303;0;0;NO;2;0;8;3;2.0;3;YES
OPENJPA;2;16f78782dd4bd189a15d1d1d13b7045872411a91;2;2;2;0.0;80;0;1667;NO;7;9;959;104;103.0;104;NO
OPENJPA;2;8015a253b6672fca2ae5e8ab208003001136d7f1;1;1;1;0.0;0;0;1023;NO;7;53;959;103;102.0;103;NO
OPENJPA;2;15cb2cdf7cf6f481691e92dede407dd89268d141;1;1;1;0.0;8;0;289;NO;7;0;931;133;132.0;133;YES
OPENJPA;2;66f6d907d5b7c251ec0bd4f22a5815a93e59270e;1;1;1;0.0;0;7;296;NO;7;12;924;132;131.0;132;YES
OPENJPA;2;3fdf607c584b948dbf155f34d5300d6200d4077d;1;1;1;0.0;0;2;136;NO;7;21;917;101;100.0;101;NO
OPENJPA;2;32ced33fd59f3abd13e9ea2ace01319fdfd4cfbd;1;1;1;0.0;0;2;997;NO;7;5;917;100;99.0;100;NO
OPENJPA;2;dd5c64694d0c4bc827c62293787ded784a24c6e7;1;1;1;0.0;0;0;352;NO;7;2;917;131;130.0;131;YES
OPENJPA;2;54d9735689246539c022fe547deb16d9870f9e12;2;3;3;1.5;17;0;673;NO;7;20;875;98;97.0;98;YES
OPENJPA;2;b653ae9976b3257f2a8af7f19ef43723a9700722;1;1;1;0.0;0;1;397;NO;7;13;875;97;96.0;97;NO
OPENJPA;2;cf517aa22497980eee0b912670300a85914c83da;1;1;1;0.0;0;9;203;NO;7;0;875;125;124.0;125;NO
OPENJPA;2;08a615efad89b2cdb3a97dd7725e6c1a01237938;1;1;2;0.0;370;0;0;NO;7;0;868;124;123.0;124;YES
OPENJPA;2;728413153f275ae045275e04ca32fc2432bce149;1;1;1;0.0;10;0;1178;NO;7;1;861;122;121.0;122;NO
OPENJPA;2;3a5185700f95200faffad4a355688ad488993234;3;4;6;1.5219280948873621;44;0;1423;NO;7;23;861;96;95.0;96;YES
OPENJPA;2;330654d226614fc769cd7b48717f204380c727e6;1;1;1;0.0;34;0;318;NO;7;99;861;95;94.0;95;YES
OPENJPA;2;a5f3ae42bf81ae12a8816ce74356a8c5f0b67430;2;2;4;0.0;31;30;1435;NO;7;25;861;93;92.0;93;NO
OPENJPA;2;bda2015398ba033ef966ad69bb6b5c8c7d3979af;2;2;3;0.0;33;0;1423;NO;7;22;861;92;91.0;92;NO
OPENJPA;2;301580c06901f378a1d5ddb5555fbf6347e1c126;3;6;39;3.580064417011091;186;3;2347;NO;7;60;861;91;90.0;91;YES
OPENJPA;2;db2128fe02c99ebd61032b5a91df1e33a3c9e86c;1;1;1;0.0;9;0;58;NO;7;76;861;121;120.0;121;NO
OPENJPA;2;54cb8933e3f2c9b41bbd39c7014441ef3391ffbb;1;2;2;0.9182958340544896;0;1;701;NO;7;97;861;90;89.0;90;NO
OPENJPA;2;3e5f4357f185e198d85e408cbeeba4e01b846d80;1;2;7;0.0;0;12;96;NO;7;9;861;89;88.0;89;NO
OPENJPA;2;ead07f40c0d84df2b305344935e41b3addcd0a3d;5;11;16;0.0;225;29;155;NO;7;51;840;113;112.0;113;NO
OPENJPA;2;de3f43a5cdfd6549a20861de50a911920bbd563f;2;1;2;0.0;0;64;181;NO;7;106;840;87;86.0;87;NO
OPENJPA;2;fb770599b09eb179ec9b9a9815941290468175e7;3;3;3;0.2974722489192897;11;1;1663;NO;7;25;840;120;119.0;120;YES
OPENJPA;2;fd57bd62ddb18cb8cd0f69185df0155d1b3a4794;1;1;1;0.0;6;0;291;NO;7;86;833;86;85.0;86;YES
OPENJPA;2;42e0745224c06689c515c57ceddfd74ea012df16;1;1;1;0.0;0;0;164;NO;7;0;833;119;118.0;119;NO
OPENJPA;2;286c870c34982406249acbcc8e799b817178ab2f;1;2;3;0.1773894531859974;198;0;187;NO;7;60;826;15;14.0;15;YES
OPENJPA;2;b40ba51347b7761d8462988b730879530e39c954;1;1;2;0.0;130;0;0;NO;7;0;826;118;117.0;118;YES
OPENJPA;2;71ed42e8c59e6ba343f8bb80a3d7355a52b3886a;1;1;1;0.0;1;0;101;NO;7;28;819;14;13.0;14;NO
OPENJPA;2;535d6a9f9452fd93672d99dd8e05a50beb281b81;1;1;1;0.0;0;41;429;NO;7;0;819;13;12.0;13;YES
OPENJPA;2;8efffbdd4b07489628d6a33730b99b2a8ebcbf8e;1;1;3;0.0;159;0;59;NO;7;9;819;117;116.0;117;YES
OPENJPA;2;3b9fa1f25aa4e19b858e43e3ad8710e2b7dbdba4;2;5;6;1.2730682672043652;16;15;2128;NO;7;41;812;116;115.0;116;YES
OPENJPA;2;7ad13de0b760c4a3addeb8f5495b8680bdf87927;1;1;1;0.0;15;0;60;NO;7;0;805;85;84.0;85;NO
OPENJPA;2;eb777be3acbda2ac8823278e8c8cd275fc3fa30d;1;3;5;0.10865045858255666;170;1;2348;NO;7;17;805;84;83.0;84;YES
OPENJPA;2;92343313fbb0b935fbbc0cfb32bfc14df6b27aac;2;3;3;1.4056390622295662;20;0;434;NO;7;49;805;115;114.0;115;YES
OPENJPA;2;05f7fac8637ae3f5c524e1aaf35ebd4f09798db8;1;1;1;0.0;15;0;414;NO;7;8;798;83;82.0;83;NO
OPENJPA;2;9a2a9072617ffffca3bbbb6713ca337f6d286b88;1;1;1;0.0;6;0;673;NO;7;6;798;114;113.0;114;NO
OPENJPA;2;cd65ce1c4dad2c8d0382db07d573f28497791142;1;1;1;0.0;0;1;144;NO;7;7;791;113;112.0;113;NO
OPENJPA;2;346f6a0d0c9206778358f4d51869a85fa27a44e0;1;1;1;0.0;6;0;428;NO;7;6;784;80;79.0;80;YES
OPENJPA;2;9623c5c6f81b96e1d3f2587fd4697a93aefa3a45;4;9;36;3.0275636169962064;1306;0;4884;NO;7;40;777;111;110.0;111;YES
OPENJPA;2;b4077bd6a64f73fd28c210f265d5ef8b089199dd;2;3;4;0.0;55;0;1773;YES;7;32;770;105;104.0;105;YES
OPENJPA;2;caa1ea4543411cd254d218b1baaa748ebad1633f;2;4;4;1.0676111603502403;95;0;672;NO;7;26;770;79;78.0;79;YES
OPENJPA;2;ac59115c104bca204e9fd0ac5999d0fc7c9995b2;1;1;1;0.0;2;0;670;NO;7;1;770;110;109.0;110;YES
OPENJPA;2;a493e790b7d3a560bcb52872c6aa709dc5b95877;6;16;44;0.0;0;89;4885;NO;7;36;763;78;77.0;78;NO
OPENJPA;2;0a96982e61dadc190d809790e41da922ba715bfb;2;2;3;0.0;244;0;597;NO;7;15;763;77;76.0;77;YES
OPENJPA;2;d54ad1c46b9b3b64aadebfbcdccaf15b08a35e2d;1;1;2;0.0;30;0;58;NO;7;2;763;100;99.0;100;NO
OPENJPA;2;971c846c1047ce96e06a576ecf5d6ef186db6f68;1;1;2;0.0;112;0;0;NO;7;0;763;99;98.0;99;YES
OPENJPA;2;2ed7c2db2abb03d34a9855b3cdf473226f3511e7;1;4;5;0.569190343735683;54;155;459;NO;7;0;763;109;108.0;109;YES
OPENJPA;2;ba1d28973531251d4b3c74cab8c1321cf0e74347;2;2;2;1.0;1;0;458;NO;7;13;756;108;107.0;108;YES
OPENJPA;2;753468d8a19f1c6dcac94ea3fd12ed30791d6fab;1;1;1;0.0;0;0;144;NO;7;100;749;11;10.0;11;YES
OPENJPA;2;228bee20435260e4e4b6df115d6432fcb13f61de;1;1;1;0.0;0;1;55;NO;7;0;749;10;9.0;10;NO
OPENJPA;2;1af459a4966d5f5a2c03fdd00331c2cc6a40c277;1;1;1;0.0;3;0;52;NO;7;0;749;76;75.0;76;NO
OPENJPA;2;ea81e824352cfcaf5753b467c8477c667a3a1902;1;1;1;0.0;0;2;54;NO;7;1;749;75;74.0;75;NO
OPENJPA;2;27563987ef2d4d4dc88e22070a8c3152ae310ca0;1;3;4;0.0;589;0;173;NO;7;24;749;9;8.0;9;YES
OPENJPA;2;ca7a599c96047ddc7225fc1b1e93f590480cd49f;1;1;1;0.0;19;0;108;NO;7;0;749;8;7.0;8;NO
OPENJPA;2;e6647fcc34a6cd8c8de78a05ffa2c6687ea8d0a1;1;1;2;0.0;160;0;0;NO;7;0;749;6;5.0;6;NO
OPENJPA;2;fe3fac675032237b8b67c3dd1a97be79dd4b5798;1;1;1;0.0;0;3;595;NO;7;18;749;107;106.0;107;NO
OPENJPA;2;907647550c98bcaa444bc0baa8637e8d1e23f66b;1;1;1;0.0;4;0;917;NO;7;26;742;106;105.0;106;NO
OPENJPA;2;c8b5b2746e56b5fac35f96fb2b5a82c2705abb79;4;5;7;1.2722595663292235;61;77;3752;NO;7;5;735;105;104.0;105;YES
OPENJPA;2;72594b2ac8692a2502f5ef89902e74b9b3089ef4;1;1;1;0.0;0;8;2850;NO;7;1;728;104;103.0;104;NO
OPENJPA;2;6937856e2b5e1261d7773abd7c45230ca6ddb844;2;3;4;0.39124356362925566;208;0;691;NO;7;25;721;103;102.0;103;YES
OPENJPA;2;f27898f28082a42624d7dd5c7768523ef6b16f61;5;16;44;5.046645440411413;34;39;3755;NO;7;51;714;102;101.0;102;YES
OPENJPA;2;08d69d15a7f03fedfeb872caa9005b89c61560ff;1;3;3;1.2987949406953985;24;3;2834;NO;7;32;707;101;100.0;101;NO
OPENJPA;2;0bc4acc2af7fad13bb2187759eddf748156a3ae6;2;2;3;1.3709505944546687;10;0;499;NO;7;6;686;98;97.0;98;YES
OPENJPA;2;d490f545c48f2d63c88b176e47d30ad3e95df677;2;2;2;0.26676498780302604;0;5;3571;NO;7;41;679;97;96.0;97;YES
OPENJPA;2;dcf691a7273437ffc53336c2d41115ee566fe2dc;5;5;7;2.5397170014624826;5;19;501;NO;7;0;672;96;95.0;96;YES
