Project;Release;Commit;NS;ND;NF;Entropy;LA;LD;LT;FIX;NDEV;AGE;NUC;EXP;REXP;SEXP;Actual_Defective
MAHOUT;3;9a7e7927fda2bcf0a9176a2a9333e5baa4c93d40;1;1;1;0.0;0;0;97;NO;10;0;3500;350;303.0;350;NO
MAHOUT;3;2ea6173a34ed75afddb655cfc04fa97ec4a52cdb;1;1;1;0.0;0;0;97;NO;10;0;3490;349;302.0;349;NO
MAHOUT;3;5ce2e7d052931ef99affd50af7bd2bd6108f92e7;1;1;1;0.0;97;0;0;NO;10;0;3480;348;301.0;348;NO
MAHOUT;3;9167d2dd14f694e8bec6c2a11f774a4d74517d4c;1;1;1;0.0;0;10;94;NO;10;54;3470;347;300.0;347;NO
MAHOUT;3;c1887540c284479da56777c5e5449f533306aa71;1;2;9;1.4017756445156688;157;57;141;NO;10;17;3450;345;298.0;345;YES
MAHOUT;3;3db2d4cda8c6047539fa1aceea145b15d69d6446;1;1;2;0.0;6;0;383;YES;10;11;3440;344;297.0;344;YES
MAHOUT;3;5a58194a49120e6c39bd7a8a762102eeeda68a86;1;5;30;1.0;1185;661;305;YES;10;62;3430;343;296.0;343;YES
MAHOUT;3;d1801d2a4585ed7e8c4a41d172b3543d5bf081a8;1;5;9;0.0;762;0;0;YES;10;0;3420;21;20.0;21;YES
MAHOUT;3;a73bdd42ab31a989e041f0ffe057b8bd3cfacacf;2;10;34;4.320896629293808;180;533;684;YES;10;67;3420;20;19.0;20;YES
MAHOUT;3;26bca69231fa8be2b3e4dc4d1bd1e085196ad7a3;1;2;2;0.0;1;7;89;YES;10;54;3420;342;295.0;342;NO
MAHOUT;3;a240c224a1f54f8319bd1449d2b257929930fed4;1;2;4;1.1488348542809168;27;1;88;NO;10;106;3410;341;294.0;341;NO
MAHOUT;3;c054f041527a82d35958c118fc8487fc40a78032;1;3;3;0.0;9;0;135;NO;10;0;3400;340;293.0;340;NO
MAHOUT;3;0f07461185a608a9121a385346c46f0133d1f96a;1;3;9;1.6297237289042423;216;126;158;NO;10;1;3390;339;292.0;339;YES
MAHOUT;3;cb030aa49c7bd866727ff471615f7a697fa1065f;1;2;3;1.0;13;0;133;NO;10;65;3380;338;291.0;338;YES
MAHOUT;3;4a888f0ffca6e97571f36ab423099f074a3bd86f;1;1;1;0.0;0;0;354;NO;10;36;3370;1;0.0;1;NO
MAHOUT;3;b80c48bf44f08e3cb2b841c930a29cd9fa46e4e2;1;2;3;1.1657840518150733;23;13;145;NO;9;0;3033;337;290.0;337;NO
MAHOUT;3;29d428a442ed968320f6fb4bac85e7ec7eb85778;1;4;8;2.490377188070678;2;6;162;NO;9;0;3024;336;289.0;336;NO
MAHOUT;3;0302c0602914b4c10232d7d9c4b0e782b0a0f330;2;14;19;3.7735425666975444;0;10;319;NO;9;26;3015;335;288.0;335;YES
MAHOUT;3;757f2a75886aadfa351fb5b0981752c0c40f9ebd;1;4;10;2.7309335748339905;174;2;148;NO;9;1;3006;334;287.0;334;YES
MAHOUT;3;c076e7bf93da590a04be560f4af4293cb4522a21;1;3;5;1.9746017527145812;6;0;141;NO;9;0;2997;333;286.0;333;NO
MAHOUT;3;f80b6ccfe48b6b25122cb42637adf48e987acbd0;1;1;1;0.0;10;0;636;NO;9;13;2988;332;285.0;332;NO
MAHOUT;3;56c4f4cde61be04df5e4b978e3b4ff3d2391fed1;1;1;1;0.0;58;0;0;NO;9;0;2979;331;284.0;331;NO
MAHOUT;3;c9fe2f958a8d905fc39931944d80b3b48bcff6b7;1;3;3;0.9182958340544896;60;2;320;NO;9;1;2970;330;283.0;330;NO
MAHOUT;3;db6d401455f769fccc6d83b188206151ffa0f465;1;5;5;1.519865156199387;152;183;224;NO;9;9;2961;329;282.0;329;YES
MAHOUT;3;bccccbcbee9a924187b8305270257bac4a1e04e9;2;6;24;0.5916727785823275;1042;835;386;NO;9;11;2952;328;281.0;328;YES
MAHOUT;3;0b59227b2034892e65e208ae223feef365cf27d3;1;4;7;0.9182958340544896;444;115;458;NO;9;105;2943;327;280.0;327;YES
MAHOUT;3;638c387fad9091c5f754a207eeda937326a3586c;1;1;7;2.265483463829209;25;46;215;NO;9;20;2934;326;280.5;326;NO
MAHOUT;3;a28cf138b3c6ff0f4ad5bd4d2f363f3b67241d8b;1;1;8;2.84392165517042;44;0;214;NO;9;65;2925;325;279.5;325;YES
MAHOUT;3;86b25164d41a708e6bd852172e19f46ef762861b;1;2;2;0.0;0;12;578;NO;9;1;2916;324;278.5;324;NO
MAHOUT;3;7627de6a15c3e7bd9b674dca521e6d99ac6392ed;1;18;172;6.650622840371333;257;2503;2463;NO;9;3;2907;323;277.5;323;YES
MAHOUT;3;2f0cdab7cedc393342998f67d02ba20be33e43a4;1;14;19;3.542494702097029;18;20;405;NO;9;43;2898;322;276.5;322;YES
MAHOUT;3;496ccd066f5e8fe5e41acc0a658ece18d0089bd9;1;1;1;0.0;0;0;1155;NO;9;1;2889;321;275.5;321;NO
MAHOUT;3;eba097da79dfc33502becdbd84a8070666ae0bd4;1;5;52;5.1235029670745496;0;3898;1823;NO;9;1;2880;320;274.5;320;YES
MAHOUT;3;a90e57e6faa40a74edacf8ab078174e8641c06b9;1;5;28;4.1688535193382235;5;348;2463;NO;9;1;2871;319;273.5;319;YES
MAHOUT;3;e50fbd587f11650518aa304f595b20e410e8cb5a;1;6;47;4.6676076466940835;15;1780;1262;NO;9;1;2862;318;272.5;318;YES
MAHOUT;3;7926fcb8893243e21c4e5add781d953a18454e23;1;20;280;7.2383305060770295;5766;624;2481;NO;9;0;2853;317;271.5;317;YES
MAHOUT;3;eb2e0a8d196e9cb40719b32d8c0cfb1fa607c935;1;6;83;5.652466915970184;0;26;1784;NO;9;2;2844;315;269.5;315;NO
MAHOUT;3;fcbc54a719bdc7446d0150bbc69383e7aca25d52;1;7;77;5.27198215426293;0;66;2483;NO;9;2;2844;314;268.5;314;NO
MAHOUT;3;7a9ecf45a7ea742cab56c2bd87f29e096fb8bb9f;1;6;63;5.1947812271429425;0;88;1168;NO;9;2;2844;313;267.5;313;YES
MAHOUT;3;05078f9c7ccb401c7c265bce51c881584d95f379;1;1;1;0.0;8;0;132;NO;9;2;2844;312;266.5;312;NO
MAHOUT;3;a857ed5cba52fc4430271297de41cf321966e2ea;2;6;11;3.459431618637298;11;0;213;NO;9;27;2844;311;265.5;311;NO
MAHOUT;3;f49424ede69e469aed8f9822e76c22142ef73852;1;20;225;6.907847569757908;68;0;2483;NO;9;0;2844;316;276.5;316;YES
MAHOUT;3;bd5593f8d027fff0c8d0e4d879d35c9876dd649f;2;2;74;0.0;7724;7724;654;NO;9;48;2835;315;275.5;315;NO
MAHOUT;3;7550a10b3725cf97dcfb9206499e854473520510;1;19;266;0.0;78807;0;0;NO;9;0;2826;314;274.5;314;YES
MAHOUT;3;4ce88a0181451d3c6ed5558032edf124e66f38e7;1;1;1;0.0;15;0;117;NO;9;1;2817;310;264.5;310;NO
MAHOUT;3;5a2b3aef94fac986134da5bb01fa7a30e8ec2341;2;17;26;3.6785629396449155;1;26;638;NO;9;29;2817;309;263.5;309;YES
MAHOUT;3;e4cbc9ad12450f293d9fc48d587b5f90baff49a3;1;1;1;0.0;117;0;0;NO;9;0;2817;308;262.5;308;NO
MAHOUT;3;b119249f379db1045cfaf738ac920d319851e4bc;1;2;5;1.3787834934861756;143;2;613;NO;9;70;2817;313;273.5;313;YES
MAHOUT;3;7d5c17f7e91b2df7112369d69827ae1327ea7278;2;12;28;4.598012415728786;69;0;510;NO;9;78;2808;307;261.5;307;YES
