Project;Release;Class;Size(LOC);LOC_Touched;NR;NFix;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;Churn;MAX_Churn;AVG_Churn;ChgSetSize;MAX_ChgSet;AVG_ChgSet;Age;Weighted_Age;Actual_Defective
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/common/RunningAverage.java;51;6;1;0;1;0;0;0;0;0;0;0;0;0;61;10.166666666666666;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/common/RunningAverageAndStdDev.java;26;6;1;0;1;0;0;0;0;0;0;0;0;0;61;10.166666666666666;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/common/SamplingIterable.java;45;47;2;0;1;45;45;45;45;45;22;0;0;0;10;0.2127659574468085;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/common/SamplingIterator.java;101;109;4;0;1;101;83;33;101;83;25;0;0;0;18;0.1651376146788991;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/common/SamplingLongPrimitiveIterator.java;107;147;4;0;1;118;115;39;107;115;26;0;0;0;8;0.05442176870748299;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/common/SkippingIterator.java;32;44;2;0;1;36;36;36;32;36;16;0;0;0;0;0.0;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/common/WeightedRunningAverage.java;95;9;2;0;1;0;0;0;0;0;0;0;0;0;78;8.666666666666666;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/eval/AbstractDifferenceRecommenderEvaluator.java;296;264;11;0;1;182;81;30;172;81;15;0;0;0;79;0.29924242424242425;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/eval/AverageAbsoluteDifferenceRecommenderEvaluator.java;62;58;8;0;1;5;4;2;0;4;0;0;0;0;78;1.3448275862068966;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/eval/GenericRecommenderIRStatsEvaluator.java;208;200;12;0;1;56;22;9;22;22;1;0;0;0;77;0.385;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/eval/IRStatisticsImpl.java;76;5;1;0;1;5;5;5;5;5;5;0;0;0;60;12.0;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/eval/LoadEvaluator.java;69;150;9;0;1;92;57;18;69;57;7;0;0;0;18;0.12;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/eval/RMSRecommenderEvaluator.java;62;59;9;0;1;8;4;2;0;4;0;0;0;0;78;1.3220338983050848;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/AbstractIDMigrator.java;71;77;2;0;1;74;74;74;71;74;35;0;0;0;0;0.0;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/AbstractJDBCIDMigrator.java;88;92;3;0;1;88;88;88;88;88;29;0;0;0;3;0.03260869565217391;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/BooleanItemPreferenceArray.java;207;265;5;0;1;225;195;75;207;195;41;0;0;0;13;0.04905660377358491;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/BooleanPreference.java;64;44;4;0;1;0;0;0;0;0;0;0;0;0;62;1.4090909090909092;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/BooleanUserPreferenceArray.java;207;265;5;0;1;225;195;75;207;195;41;0;0;0;13;0.04905660377358491;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/file/FileDataModel.java;458;443;24;0;3;99;18;6;35;18;1;0;0;0;78;0.17607223476297967;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/GenericBooleanPrefDataModel.java;259;314;4;0;1;259;222;86;259;222;64;0;0;0;12;0.03821656050955414;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/GenericDataModel.java;271;260;10;0;1;62;31;12;37;31;3;0;0;0;66;0.25384615384615383;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/GenericItemPreferenceArray.java;265;289;6;0;1;266;225;66;265;225;44;0;0;0;13;0.04498269896193772;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/GenericPreference.java;68;47;4;0;1;0;0;0;0;0;0;0;0;0;65;1.3829787234042554;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/GenericUserPreferenceArray.java;266;290;6;0;1;267;226;66;266;226;44;0;0;0;13;0.04482758620689655;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/jdbc/AbstractBooleanPrefJDBCDataModel.java;109;656;15;0;1;333;306;55;109;306;7;0;0;0;9;0.013719512195121951;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/jdbc/AbstractJDBCDataModel.java;744;711;22;0;1;146;30;12;13;30;0;0;0;0;75;0.10548523206751055;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/jdbc/ConnectionPoolDataSource.java;101;81;6;0;1;10;6;5;0;6;0;0;0;0;69;0.8518518518518519;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/jdbc/GenericJDBCDataModel.java;123;35;4;0;1;4;4;4;0;4;0;0;0;0;69;1.9714285714285715;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/jdbc/MySQLBooleanPrefJDBCDataModel.java;143;221;11;0;1;148;125;29;143;125;13;0;0;0;7;0.03167420814479638;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/jdbc/MySQLJDBCDataModel.java;195;157;11;0;1;42;17;8;25;17;2;0;0;0;67;0.4267515923566879;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/MemoryIDMigrator.java;44;44;1;0;1;44;44;44;44;44;44;0;0;0;0;0.0;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/MySQLJDBCIDMigrator.java;58;60;2;0;1;58;49;29;58;49;29;0;0;0;1;0.016666666666666666;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/PlusAnonymousUserDataModel.java;202;204;2;0;1;202;198;101;202;198;101;0;0;0;0;0.0;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/model/PlusAnonymousUserLongPrimitiveIterator.java;90;95;2;0;1;90;87;45;90;87;45;0;0;0;1;0.010526315789473684;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/neighborhood/AbstractUserNeighborhood.java;70;10;2;0;1;0;0;0;0;0;0;0;0;0;61;6.1;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/neighborhood/CachingUserNeighborhood.java;71;20;4;0;1;1;1;1;0;1;0;0;0;0;52;2.6;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/neighborhood/NearestNUserNeighborhood.java;128;59;5;0;2;3;2;1;0;2;0;0;0;0;65;1.1016949152542372;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/neighborhood/ThresholdUserNeighborhood.java;96;60;5;0;2;3;3;3;0;3;0;0;0;0;65;1.0833333333333333;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/AbstractRecommender.java;108;70;5;0;1;3;3;3;0;3;0;0;0;0;69;0.9857142857142858;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/ByRescoreComparator.java;63;9;3;0;1;0;0;0;0;0;0;0;0;0;65;7.222222222222222;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/CachingRecommender.java;236;77;7;0;1;5;5;5;0;5;0;0;0;0;69;0.8961038961038961;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/ClusterSimilarity.java;42;12;3;0;1;0;0;0;0;0;0;0;0;0;65;5.416666666666667;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/FarthestNeighborClusterSimilarity.java;100;49;5;0;1;4;4;4;0;4;0;0;0;0;66;1.346938775510204;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/GenericBooleanPrefUserBasedRecommender.java;84;106;3;0;1;89;89;89;84;89;28;0;0;0;5;0.04716981132075472;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/GenericItemBasedRecommender.java;311;230;8;0;1;11;7;5;0;7;0;0;0;0;69;0.3;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/GenericRecommendedItem.java;80;36;6;0;1;0;0;0;0;0;0;0;0;0;78;2.1666666666666665;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/GenericUserBasedRecommender.java;217;160;8;0;1;12;11;6;0;11;0;0;0;0;74;0.4625;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/ItemAverageRecommender.java;205;70;5;0;1;0;0;0;0;0;0;0;0;0;69;0.9857142857142858;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/ItemUserAverageRecommender.java;247;93;6;0;1;0;0;0;0;0;0;0;0;0;75;0.8064516129032258;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/knn/ConjugateGradientOptimizer.java;131;135;3;0;1;131;131;131;131;131;43;0;0;0;19;0.14074074074074075;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/knn/KnnItemBasedRecommender.java;155;246;7;0;1;158;151;79;155;151;22;0;0;0;21;0.08536585365853659;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/knn/NonNegativeQuadraticOptimizer.java;108;113;2;0;1;109;109;109;108;109;54;0;0;0;12;0.10619469026548672;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/knn/Optimizer.java;24;24;1;0;1;24;24;24;24;24;24;0;0;0;0;0.0;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/NearestNeighborClusterSimilarity.java;99;49;4;0;1;4;4;4;0;4;0;0;0;0;65;1.3265306122448979;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/NullRescorer.java;70;29;5;0;1;0;0;0;0;0;0;0;0;0;69;2.3793103448275863;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/RandomRecommender.java;96;96;1;0;1;96;96;96;96;96;96;0;0;0;0;0.0;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/SimilarUser.java;67;25;5;0;2;0;0;0;0;0;0;0;0;0;52;2.08;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/slopeone/InvertedRunningAverage.java;55;0;0;0;1;0;0;0;0;0;0;0;0;0;32;0.0;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/slopeone/InvertedRunningAverageAndStdDev.java;60;0;0;0;1;0;0;0;0;0;0;0;0;0;32;0.0;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/slopeone/jdbc/AbstractJDBCDiffStorage.java;368;88;8;0;1;21;17;10;17;17;2;0;0;0;69;0.7840909090909091;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/slopeone/jdbc/MySQLJDBCDiffStorage.java;136;104;7;1;1;12;8;6;8;8;1;0;0;0;67;0.6442307692307693;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/slopeone/MemoryDiffStorage.java;323;135;9;0;1;8;4;2;0;4;0;0;0;0;78;0.5777777777777777;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/slopeone/SlopeOneRecommender.java;215;75;5;0;1;0;0;0;0;0;0;0;0;0;69;0.92;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/svd/ExpectationMaximizationSVD.java;103;111;4;0;1;105;103;52;103;103;25;0;0;0;30;0.2702702702702703;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/svd/SVDRecommender.java;216;341;10;0;1;228;210;76;216;210;21;0;0;0;30;0.08797653958944282;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/TopItems.java;176;87;7;0;1;36;27;18;31;27;4;0;0;0;69;0.7931034482758621;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/TreeClusteringRecommender.java;424;252;9;0;1;6;4;2;0;4;0;0;0;0;69;0.27380952380952384;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/TreeClusteringRecommender2.java;510;227;7;0;1;1;1;1;0;1;0;0;0;0;78;0.3436123348017621;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/similarity/AbstractSimilarity.java;340;135;7;0;1;4;4;4;0;4;0;0;0;0;52;0.3851851851851852;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/similarity/AveragingPreferenceInferrer.java;83;41;6;0;1;3;2;1;0;2;0;0;0;0;49;1.1951219512195121;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/similarity/CachingItemSimilarity.java;72;25;4;0;1;0;0;0;0;0;0;0;0;0;52;2.08;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/similarity/CachingUserSimilarity.java;79;24;4;0;1;0;0;0;0;0;0;0;0;0;52;2.1666666666666665;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/similarity/EuclideanDistanceSimilarity.java;57;9;2;0;1;0;0;0;0;0;0;0;0;0;48;5.333333333333333;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/similarity/GenericItemSimilarity.java;305;181;8;0;1;9;9;9;0;9;0;0;0;0;61;0.3370165745856354;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/similarity/GenericUserSimilarity.java;231;342;9;0;1;241;239;120;231;239;25;0;0;0;29;0.0847953216374269;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/similarity/jdbc/AbstractJDBCItemSimilarity.java;156;184;6;0;1;161;149;80;156;149;26;0;0;0;8;0.043478260869565216;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/similarity/jdbc/MySQLJDBCItemSimilarity.java;93;101;5;0;1;93;93;93;93;93;18;0;0;0;6;0.0594059405940594;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/similarity/LogLikelihoodSimilarity.java;108;152;6;0;1;68;65;34;27;65;4;0;0;0;50;0.32894736842105265;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/similarity/PearsonCorrelationSimilarity.java;70;15;2;0;1;0;0;0;0;0;0;0;0;0;48;3.2;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/similarity/SpearmanCorrelationSimilarity.java;134;170;7;0;1;38;20;19;0;20;0;0;0;0;61;0.3588235294117647;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/similarity/TanimotoCoefficientSimilarity.java;100;69;5;0;2;0;0;0;0;0;0;0;0;0;49;0.7101449275362319;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/transforms/CaseAmplification.java;71;12;2;0;1;0;0;0;0;0;0;0;0;0;65;5.416666666666667;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/transforms/Counters.java;58;9;2;0;1;0;0;0;0;0;0;0;0;0;65;7.222222222222222;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/transforms/InverseUserFrequency.java;129;55;4;0;1;5;4;2;2;4;0;0;0;0;65;1.1818181818181819;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/impl/transforms/ZScore.java;92;36;3;0;1;8;7;4;5;7;1;0;0;0;65;1.8055555555555556;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/model/DataModel.java;128;81;5;0;1;22;20;7;13;20;2;0;0;0;77;0.9506172839506173;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/model/IDMigrator.java;65;65;1;0;1;65;65;65;65;65;65;0;0;0;0;0.0;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/model/JDBCDataModel.java;43;32;4;0;1;17;17;17;8;17;2;0;0;0;65;2.03125;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/model/Preference.java;45;22;4;0;1;0;0;0;0;0;0;0;0;0;65;2.9545454545454546;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/model/PreferenceArray.java;127;101;5;0;1;85;71;42;85;71;17;0;0;0;44;0.43564356435643564;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/neighborhood/UserNeighborhood.java;36;15;4;0;1;1;1;1;0;1;0;0;0;0;65;4.333333333333333;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/recommender/ClusteringRecommender.java;45;15;4;0;1;1;1;1;0;1;0;0;0;0;65;4.333333333333333;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/recommender/ItemBasedRecommender.java;87;65;5;0;1;0;0;0;0;0;0;0;0;0;69;1.0615384615384615;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/recommender/RecommendedItem.java;37;18;4;0;1;0;0;0;0;0;0;0;0;0;65;3.611111111111111;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/recommender/Recommender.java;77;37;4;0;1;0;0;0;0;0;0;0;0;0;65;1.7567567567567568;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/recommender/Rescorer.java;46;14;2;0;2;1;1;1;0;1;0;0;0;0;64;4.571428571428571;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/recommender/slopeone/DiffStorage.java;70;48;4;0;1;0;0;0;0;0;0;0;0;0;65;1.3541666666666667;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/recommender/UserBasedRecommender.java;43;31;5;0;1;2;1;1;0;1;0;0;0;0;69;2.225806451612903;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/similarity/ItemSimilarity.java;42;15;4;0;1;0;0;0;0;0;0;0;0;0;49;3.2666666666666666;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/similarity/PreferenceInferrer.java;40;14;4;0;1;0;0;0;0;0;0;0;0;0;49;3.5;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/similarity/UserSimilarity.java;48;12;3;0;1;0;0;0;0;0;0;0;0;0;49;4.083333333333333;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/transforms/PreferenceTransform.java;34;5;2;0;1;0;0;0;0;0;0;0;0;0;61;12.2;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/cf/taste/transforms/SimilarityTransform.java;34;10;3;0;1;0;0;0;0;0;0;0;0;0;39;3.9;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/algorithm/BayesAlgorithm.java;133;156;4;0;2;135;125;45;133;125;33;0;0;0;7;0.04487179487179487;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/algorithm/CBayesAlgorithm.java;142;166;4;0;2;144;136;48;142;136;35;0;0;0;7;0.04216867469879518;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/common/BayesParameters.java;30;30;1;0;1;30;30;30;30;30;30;0;0;0;0;0.0;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/common/ByScoreLabelResultComparator.java;39;39;1;0;1;39;39;39;39;39;39;0;0;0;0;0.0;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/datastore/HBaseBayesDatastore.java;268;320;9;0;2;269;210;53;268;210;29;0;0;0;10;0.03125;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/datastore/InMemoryBayesDatastore.java;194;236;8;0;2;203;192;67;194;192;24;0;0;0;10;0.0423728813559322;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/exceptions/InvalidDatastoreException.java;28;36;2;0;2;32;32;32;28;32;14;0;0;0;1;0.027777777777777776;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/interfaces/Algorithm.java;107;114;3;0;2;107;106;53;107;106;35;0;0;0;6;0.05263157894736842;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/interfaces/Datastore.java;61;65;2;0;2;61;61;61;61;61;30;0;0;0;6;0.09230769230769231;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/io/SequenceFileModelReader.java;290;180;4;0;3;16;15;8;0;15;0;0;0;0;59;0.3277777777777778;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/bayes/BayesClassifierDriver.java;126;151;5;0;2;133;128;33;126;128;25;0;0;0;7;0.046357615894039736;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/bayes/BayesClassifierMapper.java;151;173;7;0;2;155;148;51;151;148;21;0;0;0;10;0.057803468208092484;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/bayes/BayesClassifierReducer.java;49;53;2;0;2;49;49;49;49;49;24;0;0;0;6;0.11320754716981132;NO
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/bayes/BayesDriver.java;101;181;4;0;3;133;132;66;101;132;25;0;0;0;6;0.03314917127071823;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/bayes/BayesThetaNormalizerDriver.java;117;160;4;0;3;131;131;131;117;131;29;0;0;0;6;0.0375;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/bayes/BayesThetaNormalizerMapper.java;103;118;5;0;2;103;97;25;103;97;20;0;0;0;7;0.059322033898305086;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/bayes/BayesThetaNormalizerReducer.java;106;122;4;0;2;108;54;54;106;54;26;0;0;0;10;0.08196721311475409;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/cbayes/CBayesDriver.java;102;183;4;0;3;133;132;66;102;132;25;0;0;0;6;0.03278688524590164;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/cbayes/CBayesThetaNormalizerDriver.java;118;160;4;0;3;134;133;67;118;133;29;0;0;0;6;0.0375;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/cbayes/CBayesThetaNormalizerMapper.java;124;138;3;0;2;124;116;41;124;116;41;0;0;0;7;0.050724637681159424;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/cbayes/CBayesThetaNormalizerReducer.java;102;122;6;0;2;103;96;25;102;96;17;0;0;0;10;0.08196721311475409;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/common/BayesConstants.java;49;49;1;0;1;49;49;49;49;49;49;0;0;0;0;0.0;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/common/BayesFeatureDriver.java;78;127;6;0;3;97;96;48;78;96;13;0;0;0;7;0.05511811023622047;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/common/BayesFeatureMapper.java;139;163;4;0;2;140;137;70;139;137;34;0;0;0;6;0.03680981595092025;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/common/BayesFeatureOutputFormat.java;70;87;3;0;2;73;64;36;70;64;23;0;0;0;7;0.08045977011494253;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/common/BayesFeatureReducer.java;49;53;2;0;2;49;49;49;49;49;24;0;0;0;6;0.11320754716981132;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/common/BayesJob.java;37;38;2;0;2;37;34;18;37;34;18;0;0;0;2;0.05263157894736842;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/common/BayesTfIdfDriver.java;136;195;6;0;3;157;157;157;136;157;22;0;0;0;7;0.035897435897435895;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/common/BayesTfIdfMapper.java;105;157;5;0;2;110;110;110;105;110;21;0;0;0;7;0.044585987261146494;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/common/BayesTfIdfOutputFormat.java;63;73;2;0;2;63;61;31;63;61;31;0;0;0;6;0.0821917808219178;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/common/BayesTfIdfReducer.java;127;180;8;0;2;134;126;44;127;126;15;0;0;0;10;0.05555555555555555;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/common/BayesWeightSummerDriver.java;75;115;4;0;3;91;90;45;75;90;18;0;0;0;6;0.05217391304347826;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/common/BayesWeightSummerMapper.java;57;75;2;0;2;57;54;28;57;54;28;0;0;0;6;0.08;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/common/BayesWeightSummerOutputFormat.java;71;81;3;0;2;71;66;35;71;66;23;0;0;0;7;0.08641975308641975;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/common/BayesWeightSummerReducer.java;117;153;7;0;2;120;113;40;117;113;16;0;0;0;10;0.06535947712418301;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/mapreduce/common/JobExecutor.java;83;88;6;0;2;83;77;27;83;77;13;0;0;0;2;0.022727272727272728;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/bayes/model/ClassifierContext.java;84;93;3;0;2;85;84;42;84;84;28;0;0;0;10;0.10752688172043011;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/BayesFileFormatter.java;309;82;4;0;2;0;0;0;0;0;0;0;0;0;58;0.7073170731707317;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/ClassifierResult.java;60;9;1;0;2;0;0;0;0;0;0;0;0;0;46;5.111111111111111;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/Classify.java;222;154;8;0;4;51;50;25;48;50;6;0;0;0;60;0.38961038961038963;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/ConfusionMatrix.java;185;16;1;0;2;1;1;1;1;1;1;0;0;0;46;2.875;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/classifier/ResultAnalyzer.java;103;16;3;0;2;10;8;5;10;8;3;0;0;0;61;3.8125;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/clustering/canopy/Canopy.java;296;233;14;0;4;22;22;22;0;22;0;0;0;0;81;0.34763948497854075;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/clustering/canopy/CanopyClusteringJob.java;140;145;6;0;3;90;75;22;86;75;14;0;0;0;73;0.503448275862069;YES
MAHOUT;2;core/src/main/java/org/apache/mahout/clustering/canopy/CanopyDriver.java;167;142;9;0;4;85;67;17;84;67;9;0;0;0;73;0.5140845070422535;YES
